vid_url,frame,video_timestamp,timer_value,timer_timestamp
https://www.youtube.com/watch?v=UzHtbjtT8hE,284010,2.0:157.0:47.0,139001.0,38:36:41
https://www.youtube.com/watch?v=UzHtbjtT8hE,284040,2.0:157.0:48.0,138999.0,38:36:39
https://www.youtube.com/watch?v=UzHtbjtT8hE,284070,2.0:157.0:49.0,138998.0,38:36:38
https://www.youtube.com/watch?v=UzHtbjtT8hE,284100,2.0:157.0:50.0,138997.0,38:36:37
https://www.youtube.com/watch?v=UzHtbjtT8hE,284130,2.0:157.0:51.0,138996.0,38:36:36
https://www.youtube.com/watch?v=UzHtbjtT8hE,284160,2.0:157.0:52.0,138995.0,38:36:35
https://www.youtube.com/watch?v=UzHtbjtT8hE,284190,2.0:157.0:53.0,138994.0,38:36:34
https://www.youtube.com/watch?v=UzHtbjtT8hE,284220,2.0:157.0:54.0,138993.0,38:36:33
https://www.youtube.com/watch?v=UzHtbjtT8hE,284250,2.0:157.0:55.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,284280,2.0:157.0:56.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,284310,2.0:157.0:57.0,138990.0,38:36:30
https://www.youtube.com/watch?v=UzHtbjtT8hE,284340,2.0:157.0:58.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,284370,2.0:157.0:59.0,138987.0,38:36:27
https://www.youtube.com/watch?v=UzHtbjtT8hE,284400,2.0:158.0:0.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,284430,2.0:158.0:1.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,284460,2.0:158.0:2.0,138984.0,38:36:24
https://www.youtube.com/watch?v=UzHtbjtT8hE,284490,2.0:158.0:3.0,138983.0,38:36:23
https://www.youtube.com/watch?v=UzHtbjtT8hE,284520,2.0:158.0:4.0,138982.0,38:36:22
https://www.youtube.com/watch?v=UzHtbjtT8hE,284550,2.0:158.0:5.0,138981.0,38:36:21
https://www.youtube.com/watch?v=UzHtbjtT8hE,284580,2.0:158.0:6.0,138980.0,38:36:20
https://www.youtube.com/watch?v=UzHtbjtT8hE,284610,2.0:158.0:7.0,138979.0,38:36:19
https://www.youtube.com/watch?v=UzHtbjtT8hE,284640,2.0:158.0:8.0,138977.0,38:36:17
https://www.youtube.com/watch?v=UzHtbjtT8hE,284670,2.0:158.0:9.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,284700,2.0:158.0:10.0,138975.0,38:36:15
https://www.youtube.com/watch?v=UzHtbjtT8hE,284730,2.0:158.0:11.0,138974.0,38:36:14
https://www.youtube.com/watch?v=UzHtbjtT8hE,284760,2.0:158.0:12.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,284790,2.0:158.0:13.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,284820,2.0:158.0:14.0,138981.0,38:36:21
https://www.youtube.com/watch?v=UzHtbjtT8hE,284850,2.0:158.0:15.0,138980.0,38:36:20
https://www.youtube.com/watch?v=UzHtbjtT8hE,284880,2.0:158.0:16.0,138979.0,38:36:19
https://www.youtube.com/watch?v=UzHtbjtT8hE,284910,2.0:158.0:17.0,138978.0,38:36:18
https://www.youtube.com/watch?v=UzHtbjtT8hE,284940,2.0:158.0:18.0,138976.0,38:36:16
https://www.youtube.com/watch?v=UzHtbjtT8hE,284970,2.0:158.0:19.0,138975.0,38:36:15
https://www.youtube.com/watch?v=UzHtbjtT8hE,285000,2.0:158.0:20.0,138974.0,38:36:14
https://www.youtube.com/watch?v=UzHtbjtT8hE,285030,2.0:158.0:21.0,138973.0,38:36:13
https://www.youtube.com/watch?v=UzHtbjtT8hE,285060,2.0:158.0:22.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,285090,2.0:158.0:23.0,138971.0,38:36:11
https://www.youtube.com/watch?v=UzHtbjtT8hE,285120,2.0:158.0:24.0,138970.0,38:36:10
https://www.youtube.com/watch?v=UzHtbjtT8hE,285150,2.0:158.0:25.0,138969.0,38:36:09
https://www.youtube.com/watch?v=UzHtbjtT8hE,285180,2.0:158.0:26.0,138968.0,38:36:08
https://www.youtube.com/watch?v=UzHtbjtT8hE,285210,2.0:158.0:27.0,138966.0,38:36:06
https://www.youtube.com/watch?v=UzHtbjtT8hE,285240,2.0:158.0:28.0,138965.0,38:36:05
https://www.youtube.com/watch?v=UzHtbjtT8hE,285270,2.0:158.0:29.0,138964.0,38:36:04
https://www.youtube.com/watch?v=UzHtbjtT8hE,285300,2.0:158.0:30.0,138963.0,38:36:03
https://www.youtube.com/watch?v=UzHtbjtT8hE,285330,2.0:158.0:31.0,138962.0,38:36:02
https://www.youtube.com/watch?v=UzHtbjtT8hE,285360,2.0:158.0:32.0,138961.0,38:36:01
https://www.youtube.com/watch?v=UzHtbjtT8hE,285390,2.0:158.0:33.0,138960.0,38:36:00
https://www.youtube.com/watch?v=UzHtbjtT8hE,285420,2.0:158.0:34.0,138959.0,38:35:59
https://www.youtube.com/watch?v=UzHtbjtT8hE,285450,2.0:158.0:35.0,138958.0,38:35:58
https://www.youtube.com/watch?v=UzHtbjtT8hE,285480,2.0:158.0:36.0,138957.0,38:35:57
https://www.youtube.com/watch?v=UzHtbjtT8hE,285510,2.0:158.0:37.0,138955.0,38:35:55
https://www.youtube.com/watch?v=UzHtbjtT8hE,285540,2.0:158.0:38.0,138954.0,38:35:54
https://www.youtube.com/watch?v=UzHtbjtT8hE,285570,2.0:158.0:39.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,285600,2.0:158.0:40.0,138952.0,38:35:52
https://www.youtube.com/watch?v=UzHtbjtT8hE,285630,2.0:158.0:41.0,142551.0,39:35:51
https://www.youtube.com/watch?v=UzHtbjtT8hE,285660,2.0:158.0:42.0,138950.0,38:35:50
https://www.youtube.com/watch?v=UzHtbjtT8hE,285690,2.0:158.0:43.0,138949.0,38:35:49
https://www.youtube.com/watch?v=UzHtbjtT8hE,285720,2.0:158.0:44.0,138948.0,38:35:48
https://www.youtube.com/watch?v=UzHtbjtT8hE,285750,2.0:158.0:45.0,138947.0,38:35:47
https://www.youtube.com/watch?v=UzHtbjtT8hE,285780,2.0:158.0:46.0,138946.0,38:35:46
https://www.youtube.com/watch?v=UzHtbjtT8hE,285810,2.0:158.0:47.0,138944.0,38:35:44
https://www.youtube.com/watch?v=UzHtbjtT8hE,285840,2.0:158.0:48.0,138943.0,38:35:43
https://www.youtube.com/watch?v=UzHtbjtT8hE,285870,2.0:158.0:49.0,138942.0,38:35:42
https://www.youtube.com/watch?v=UzHtbjtT8hE,285900,2.0:158.0:50.0,138947.0,38:35:47
https://www.youtube.com/watch?v=UzHtbjtT8hE,285930,2.0:158.0:51.0,138960.0,38:36:00
https://www.youtube.com/watch?v=UzHtbjtT8hE,285960,2.0:158.0:52.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,285990,2.0:158.0:53.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,286020,2.0:158.0:54.0,138957.0,38:35:57
https://www.youtube.com/watch?v=UzHtbjtT8hE,286050,2.0:158.0:55.0,138956.0,38:35:56
https://www.youtube.com/watch?v=UzHtbjtT8hE,286080,2.0:158.0:56.0,138955.0,38:35:55
https://www.youtube.com/watch?v=UzHtbjtT8hE,286110,2.0:158.0:57.0,138953.0,38:35:53
https://www.youtube.com/watch?v=UzHtbjtT8hE,286140,2.0:158.0:58.0,138952.0,38:35:52
https://www.youtube.com/watch?v=UzHtbjtT8hE,286170,2.0:158.0:59.0,138951.0,38:35:51
https://www.youtube.com/watch?v=UzHtbjtT8hE,286200,2.0:159.0:0.0,138950.0,38:35:50
https://www.youtube.com/watch?v=UzHtbjtT8hE,286230,2.0:159.0:1.0,138949.0,38:35:49
https://www.youtube.com/watch?v=UzHtbjtT8hE,286260,2.0:159.0:2.0,138948.0,38:35:48
https://www.youtube.com/watch?v=UzHtbjtT8hE,286290,2.0:159.0:3.0,138947.0,38:35:47
https://www.youtube.com/watch?v=UzHtbjtT8hE,286320,2.0:159.0:4.0,138946.0,38:35:46
https://www.youtube.com/watch?v=UzHtbjtT8hE,286350,2.0:159.0:5.0,138945.0,38:35:45
https://www.youtube.com/watch?v=UzHtbjtT8hE,286380,2.0:159.0:6.0,138944.0,38:35:44
https://www.youtube.com/watch?v=UzHtbjtT8hE,286410,2.0:159.0:7.0,138942.0,38:35:42
https://www.youtube.com/watch?v=UzHtbjtT8hE,286440,2.0:159.0:8.0,138941.0,38:35:41
https://www.youtube.com/watch?v=UzHtbjtT8hE,286470,2.0:159.0:9.0,138940.0,38:35:40
https://www.youtube.com/watch?v=UzHtbjtT8hE,286500,2.0:159.0:10.0,138939.0,38:35:39
https://www.youtube.com/watch?v=UzHtbjtT8hE,286530,2.0:159.0:11.0,138938.0,38:35:38
https://www.youtube.com/watch?v=UzHtbjtT8hE,286560,2.0:159.0:12.0,138937.0,38:35:37
https://www.youtube.com/watch?v=UzHtbjtT8hE,286590,2.0:159.0:13.0,138936.0,38:35:36
https://www.youtube.com/watch?v=UzHtbjtT8hE,286620,2.0:159.0:14.0,138935.0,38:35:35
https://www.youtube.com/watch?v=UzHtbjtT8hE,286650,2.0:159.0:15.0,138934.0,38:35:34
https://www.youtube.com/watch?v=UzHtbjtT8hE,286680,2.0:159.0:16.0,138932.0,38:35:32
https://www.youtube.com/watch?v=UzHtbjtT8hE,286710,2.0:159.0:17.0,138931.0,38:35:31
https://www.youtube.com/watch?v=UzHtbjtT8hE,286740,2.0:159.0:18.0,138930.0,38:35:30
https://www.youtube.com/watch?v=UzHtbjtT8hE,286770,2.0:159.0:19.0,138929.0,38:35:29
https://www.youtube.com/watch?v=UzHtbjtT8hE,286800,2.0:159.0:20.0,138928.0,38:35:28
https://www.youtube.com/watch?v=UzHtbjtT8hE,286830,2.0:159.0:21.0,138927.0,38:35:27
https://www.youtube.com/watch?v=UzHtbjtT8hE,286860,2.0:159.0:22.0,138926.0,38:35:26
https://www.youtube.com/watch?v=UzHtbjtT8hE,286890,2.0:159.0:23.0,138925.0,38:35:25
https://www.youtube.com/watch?v=UzHtbjtT8hE,286920,2.0:159.0:24.0,138924.0,38:35:24
https://www.youtube.com/watch?v=UzHtbjtT8hE,286950,2.0:159.0:25.0,138923.0,38:35:23
https://www.youtube.com/watch?v=UzHtbjtT8hE,286980,2.0:159.0:26.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,287010,2.0:159.0:27.0,138920.0,38:35:20
https://www.youtube.com/watch?v=UzHtbjtT8hE,287040,2.0:159.0:28.0,138919.0,38:35:19
https://www.youtube.com/watch?v=UzHtbjtT8hE,287070,2.0:159.0:29.0,138918.0,38:35:18
https://www.youtube.com/watch?v=UzHtbjtT8hE,287100,2.0:159.0:30.0,138917.0,38:35:17
https://www.youtube.com/watch?v=UzHtbjtT8hE,287130,2.0:159.0:31.0,138916.0,38:35:16
https://www.youtube.com/watch?v=UzHtbjtT8hE,287160,2.0:159.0:32.0,138915.0,38:35:15
https://www.youtube.com/watch?v=UzHtbjtT8hE,287190,2.0:159.0:33.0,138914.0,38:35:14
https://www.youtube.com/watch?v=UzHtbjtT8hE,287220,2.0:159.0:34.0,138913.0,38:35:13
https://www.youtube.com/watch?v=UzHtbjtT8hE,287250,2.0:159.0:35.0,138912.0,38:35:12
https://www.youtube.com/watch?v=UzHtbjtT8hE,287280,2.0:159.0:36.0,138971.0,38:35:71
https://www.youtube.com/watch?v=UzHtbjtT8hE,287310,2.0:159.0:37.0,138909.0,38:35:09
https://www.youtube.com/watch?v=UzHtbjtT8hE,287340,2.0:159.0:38.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,287370,2.0:159.0:39.0,138907.0,38:35:07
https://www.youtube.com/watch?v=UzHtbjtT8hE,287400,2.0:159.0:40.0,138906.0,38:35:06
https://www.youtube.com/watch?v=UzHtbjtT8hE,287430,2.0:159.0:41.0,138905.0,38:35:05
https://www.youtube.com/watch?v=UzHtbjtT8hE,287460,2.0:159.0:42.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,287490,2.0:159.0:43.0,138903.0,38:35:03
https://www.youtube.com/watch?v=UzHtbjtT8hE,287520,2.0:159.0:44.0,138902.0,38:35:02
https://www.youtube.com/watch?v=UzHtbjtT8hE,287550,2.0:159.0:45.0,138900.0,38:35:00
https://www.youtube.com/watch?v=UzHtbjtT8hE,287580,2.0:159.0:46.0,138899.0,38:34:59
https://www.youtube.com/watch?v=UzHtbjtT8hE,287610,2.0:159.0:47.0,138898.0,38:34:58
https://www.youtube.com/watch?v=UzHtbjtT8hE,287640,2.0:159.0:48.0,138897.0,38:34:57
https://www.youtube.com/watch?v=UzHtbjtT8hE,287670,2.0:159.0:49.0,138896.0,38:34:56
https://www.youtube.com/watch?v=UzHtbjtT8hE,287700,2.0:159.0:50.0,138895.0,38:34:55
https://www.youtube.com/watch?v=UzHtbjtT8hE,287730,2.0:159.0:51.0,138894.0,38:34:54
https://www.youtube.com/watch?v=UzHtbjtT8hE,287760,2.0:159.0:52.0,138893.0,38:34:53
https://www.youtube.com/watch?v=UzHtbjtT8hE,287790,2.0:159.0:53.0,138892.0,38:34:52
https://www.youtube.com/watch?v=UzHtbjtT8hE,287820,2.0:159.0:54.0,138891.0,38:34:51
https://www.youtube.com/watch?v=UzHtbjtT8hE,287850,2.0:159.0:55.0,138889.0,38:34:49
https://www.youtube.com/watch?v=UzHtbjtT8hE,287880,2.0:159.0:56.0,138888.0,38:34:48
https://www.youtube.com/watch?v=UzHtbjtT8hE,287910,2.0:159.0:57.0,138887.0,38:34:47
https://www.youtube.com/watch?v=UzHtbjtT8hE,287940,2.0:159.0:58.0,138886.0,38:34:46
https://www.youtube.com/watch?v=UzHtbjtT8hE,287970,2.0:159.0:59.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,288000,2.0:160.0:0.0,138884.0,38:34:44
https://www.youtube.com/watch?v=UzHtbjtT8hE,288030,2.0:160.0:1.0,138883.0,38:34:43
https://www.youtube.com/watch?v=UzHtbjtT8hE,288060,2.0:160.0:2.0,138882.0,38:34:42
https://www.youtube.com/watch?v=UzHtbjtT8hE,288090,2.0:160.0:3.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,288120,2.0:160.0:4.0,138879.0,38:34:39
https://www.youtube.com/watch?v=UzHtbjtT8hE,288150,2.0:160.0:5.0,138878.0,38:34:38
https://www.youtube.com/watch?v=UzHtbjtT8hE,288180,2.0:160.0:6.0,138877.0,38:34:37
https://www.youtube.com/watch?v=UzHtbjtT8hE,288210,2.0:160.0:7.0,138876.0,38:34:36
https://www.youtube.com/watch?v=UzHtbjtT8hE,288240,2.0:160.0:8.0,138875.0,38:34:35
https://www.youtube.com/watch?v=UzHtbjtT8hE,288270,2.0:160.0:9.0,138874.0,38:34:34
https://www.youtube.com/watch?v=UzHtbjtT8hE,288300,2.0:160.0:10.0,138873.0,38:34:33
https://www.youtube.com/watch?v=UzHtbjtT8hE,288330,2.0:160.0:11.0,138872.0,38:34:32
https://www.youtube.com/watch?v=UzHtbjtT8hE,288360,2.0:160.0:12.0,138871.0,38:34:31
https://www.youtube.com/watch?v=UzHtbjtT8hE,288390,2.0:160.0:13.0,138870.0,38:34:30
https://www.youtube.com/watch?v=UzHtbjtT8hE,288420,2.0:160.0:14.0,138868.0,38:34:28
https://www.youtube.com/watch?v=UzHtbjtT8hE,288450,2.0:160.0:15.0,138867.0,38:34:27
https://www.youtube.com/watch?v=UzHtbjtT8hE,288480,2.0:160.0:16.0,138866.0,38:34:26
https://www.youtube.com/watch?v=UzHtbjtT8hE,288510,2.0:160.0:17.0,138865.0,38:34:25
https://www.youtube.com/watch?v=UzHtbjtT8hE,288540,2.0:160.0:18.0,138864.0,38:34:24
https://www.youtube.com/watch?v=UzHtbjtT8hE,288570,2.0:160.0:19.0,138863.0,38:34:23
https://www.youtube.com/watch?v=UzHtbjtT8hE,288600,2.0:160.0:20.0,138862.0,38:34:22
https://www.youtube.com/watch?v=UzHtbjtT8hE,288630,2.0:160.0:21.0,138861.0,38:34:21
https://www.youtube.com/watch?v=UzHtbjtT8hE,288660,2.0:160.0:22.0,138860.0,38:34:20
https://www.youtube.com/watch?v=UzHtbjtT8hE,288690,2.0:160.0:23.0,138859.0,38:34:19
https://www.youtube.com/watch?v=UzHtbjtT8hE,288720,2.0:160.0:24.0,138857.0,38:34:17
https://www.youtube.com/watch?v=UzHtbjtT8hE,288750,2.0:160.0:25.0,138856.0,38:34:16
https://www.youtube.com/watch?v=UzHtbjtT8hE,288780,2.0:160.0:26.0,138855.0,38:34:15
https://www.youtube.com/watch?v=UzHtbjtT8hE,288810,2.0:160.0:27.0,138854.0,38:34:14
https://www.youtube.com/watch?v=UzHtbjtT8hE,288840,2.0:160.0:28.0,138853.0,38:34:13
https://www.youtube.com/watch?v=UzHtbjtT8hE,288870,2.0:160.0:29.0,138852.0,38:34:12
https://www.youtube.com/watch?v=UzHtbjtT8hE,288900,2.0:160.0:30.0,138851.0,38:34:11
https://www.youtube.com/watch?v=UzHtbjtT8hE,288930,2.0:160.0:31.0,138850.0,38:34:10
https://www.youtube.com/watch?v=UzHtbjtT8hE,288960,2.0:160.0:32.0,138849.0,38:34:09
https://www.youtube.com/watch?v=UzHtbjtT8hE,288990,2.0:160.0:33.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,289020,2.0:160.0:34.0,138846.0,38:34:06
https://www.youtube.com/watch?v=UzHtbjtT8hE,289050,2.0:160.0:35.0,138845.0,38:34:05
https://www.youtube.com/watch?v=UzHtbjtT8hE,289080,2.0:160.0:36.0,138844.0,38:34:04
https://www.youtube.com/watch?v=UzHtbjtT8hE,289110,2.0:160.0:37.0,138843.0,38:34:03
https://www.youtube.com/watch?v=UzHtbjtT8hE,289140,2.0:160.0:38.0,138842.0,38:34:02
https://www.youtube.com/watch?v=UzHtbjtT8hE,289170,2.0:160.0:39.0,138841.0,38:34:01
https://www.youtube.com/watch?v=UzHtbjtT8hE,289200,2.0:160.0:40.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,289230,2.0:160.0:41.0,138839.0,38:33:59
https://www.youtube.com/watch?v=UzHtbjtT8hE,289260,2.0:160.0:42.0,138838.0,38:33:58
https://www.youtube.com/watch?v=UzHtbjtT8hE,289290,2.0:160.0:43.0,138836.0,38:33:56
https://www.youtube.com/watch?v=UzHtbjtT8hE,289320,2.0:160.0:44.0,138835.0,38:33:55
https://www.youtube.com/watch?v=UzHtbjtT8hE,289350,2.0:160.0:45.0,138834.0,38:33:54
https://www.youtube.com/watch?v=UzHtbjtT8hE,289380,2.0:160.0:46.0,138833.0,38:33:53
https://www.youtube.com/watch?v=UzHtbjtT8hE,289410,2.0:160.0:47.0,138832.0,38:33:52
https://www.youtube.com/watch?v=UzHtbjtT8hE,289440,2.0:160.0:48.0,138831.0,38:33:51
https://www.youtube.com/watch?v=UzHtbjtT8hE,289470,2.0:160.0:49.0,138830.0,38:33:50
https://www.youtube.com/watch?v=UzHtbjtT8hE,289500,2.0:160.0:50.0,138829.0,38:33:49
https://www.youtube.com/watch?v=UzHtbjtT8hE,289530,2.0:160.0:51.0,138828.0,38:33:48
https://www.youtube.com/watch?v=UzHtbjtT8hE,289560,2.0:160.0:52.0,138827.0,38:33:47
https://www.youtube.com/watch?v=UzHtbjtT8hE,289590,2.0:160.0:53.0,138825.0,38:33:45
https://www.youtube.com/watch?v=UzHtbjtT8hE,289620,2.0:160.0:54.0,138824.0,38:33:44
https://www.youtube.com/watch?v=UzHtbjtT8hE,289650,2.0:160.0:55.0,138823.0,38:33:43
https://www.youtube.com/watch?v=UzHtbjtT8hE,289680,2.0:160.0:56.0,138822.0,38:33:42
https://www.youtube.com/watch?v=UzHtbjtT8hE,289710,2.0:160.0:57.0,138821.0,38:33:41
https://www.youtube.com/watch?v=UzHtbjtT8hE,289740,2.0:160.0:58.0,138820.0,38:33:40
https://www.youtube.com/watch?v=UzHtbjtT8hE,289770,2.0:160.0:59.0,138819.0,38:33:39
https://www.youtube.com/watch?v=UzHtbjtT8hE,289800,2.0:161.0:0.0,138818.0,38:33:38
https://www.youtube.com/watch?v=UzHtbjtT8hE,289830,2.0:161.0:1.0,138817.0,38:33:37
https://www.youtube.com/watch?v=UzHtbjtT8hE,289860,2.0:161.0:2.0,138815.0,38:33:35
https://www.youtube.com/watch?v=UzHtbjtT8hE,289890,2.0:161.0:3.0,138814.0,38:33:34
https://www.youtube.com/watch?v=UzHtbjtT8hE,289920,2.0:161.0:4.0,138813.0,38:33:33
https://www.youtube.com/watch?v=UzHtbjtT8hE,289950,2.0:161.0:5.0,138812.0,38:33:32
https://www.youtube.com/watch?v=UzHtbjtT8hE,289980,2.0:161.0:6.0,138811.0,38:33:31
https://www.youtube.com/watch?v=UzHtbjtT8hE,290010,2.0:161.0:7.0,138810.0,38:33:30
https://www.youtube.com/watch?v=UzHtbjtT8hE,290040,2.0:161.0:8.0,138809.0,38:33:29
https://www.youtube.com/watch?v=UzHtbjtT8hE,290070,2.0:161.0:9.0,138808.0,38:33:28
https://www.youtube.com/watch?v=UzHtbjtT8hE,290100,2.0:161.0:10.0,138807.0,38:33:27
https://www.youtube.com/watch?v=UzHtbjtT8hE,290130,2.0:161.0:11.0,138806.0,38:33:26
https://www.youtube.com/watch?v=UzHtbjtT8hE,290160,2.0:161.0:12.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,290190,2.0:161.0:13.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,290220,2.0:161.0:14.0,138802.0,38:33:22
https://www.youtube.com/watch?v=UzHtbjtT8hE,290250,2.0:161.0:15.0,138801.0,38:33:21
https://www.youtube.com/watch?v=UzHtbjtT8hE,290280,2.0:161.0:16.0,138800.0,38:33:20
https://www.youtube.com/watch?v=UzHtbjtT8hE,290310,2.0:161.0:17.0,138799.0,38:33:19
https://www.youtube.com/watch?v=UzHtbjtT8hE,290340,2.0:161.0:18.0,138798.0,38:33:18
https://www.youtube.com/watch?v=UzHtbjtT8hE,290370,2.0:161.0:19.0,138797.0,38:33:17
https://www.youtube.com/watch?v=UzHtbjtT8hE,290400,2.0:161.0:20.0,138796.0,38:33:16
https://www.youtube.com/watch?v=UzHtbjtT8hE,290430,2.0:161.0:21.0,138795.0,38:33:15
https://www.youtube.com/watch?v=UzHtbjtT8hE,290460,2.0:161.0:22.0,138793.0,38:33:13
https://www.youtube.com/watch?v=UzHtbjtT8hE,290490,2.0:161.0:23.0,138792.0,38:33:12
https://www.youtube.com/watch?v=UzHtbjtT8hE,290520,2.0:161.0:24.0,138791.0,38:33:11
https://www.youtube.com/watch?v=UzHtbjtT8hE,290550,2.0:161.0:25.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,290580,2.0:161.0:26.0,138789.0,38:33:09
https://www.youtube.com/watch?v=UzHtbjtT8hE,290610,2.0:161.0:27.0,138788.0,38:33:08
https://www.youtube.com/watch?v=UzHtbjtT8hE,290640,2.0:161.0:28.0,138787.0,38:33:07
https://www.youtube.com/watch?v=UzHtbjtT8hE,290670,2.0:161.0:29.0,138786.0,38:33:06
https://www.youtube.com/watch?v=UzHtbjtT8hE,290700,2.0:161.0:30.0,138785.0,38:33:05
https://www.youtube.com/watch?v=UzHtbjtT8hE,290730,2.0:161.0:31.0,138784.0,38:33:04
https://www.youtube.com/watch?v=UzHtbjtT8hE,290760,2.0:161.0:32.0,138782.0,38:33:02
https://www.youtube.com/watch?v=UzHtbjtT8hE,290790,2.0:161.0:33.0,138781.0,38:33:01
https://www.youtube.com/watch?v=UzHtbjtT8hE,290820,2.0:161.0:34.0,138780.0,38:33:00
https://www.youtube.com/watch?v=UzHtbjtT8hE,290850,2.0:161.0:35.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,290880,2.0:161.0:36.0,138778.0,38:32:58
https://www.youtube.com/watch?v=UzHtbjtT8hE,290910,2.0:161.0:37.0,138777.0,38:32:57
https://www.youtube.com/watch?v=UzHtbjtT8hE,290940,2.0:161.0:38.0,138776.0,38:32:56
https://www.youtube.com/watch?v=UzHtbjtT8hE,290970,2.0:161.0:39.0,138775.0,38:32:55
https://www.youtube.com/watch?v=UzHtbjtT8hE,291000,2.0:161.0:40.0,138774.0,38:32:54
https://www.youtube.com/watch?v=UzHtbjtT8hE,291030,2.0:161.0:41.0,138773.0,38:32:53
https://www.youtube.com/watch?v=UzHtbjtT8hE,291060,2.0:161.0:42.0,138771.0,38:32:51
https://www.youtube.com/watch?v=UzHtbjtT8hE,291090,2.0:161.0:43.0,138770.0,38:32:50
https://www.youtube.com/watch?v=UzHtbjtT8hE,291120,2.0:161.0:44.0,138769.0,38:32:49
https://www.youtube.com/watch?v=UzHtbjtT8hE,291150,2.0:161.0:45.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,291180,2.0:161.0:46.0,138767.0,38:32:47
https://www.youtube.com/watch?v=UzHtbjtT8hE,291210,2.0:161.0:47.0,138766.0,38:32:46
https://www.youtube.com/watch?v=UzHtbjtT8hE,291240,2.0:161.0:48.0,138765.0,38:32:45
https://www.youtube.com/watch?v=UzHtbjtT8hE,291270,2.0:161.0:49.0,138764.0,38:32:44
https://www.youtube.com/watch?v=UzHtbjtT8hE,291300,2.0:161.0:50.0,138763.0,38:32:43
https://www.youtube.com/watch?v=UzHtbjtT8hE,291330,2.0:161.0:51.0,138761.0,38:32:41
https://www.youtube.com/watch?v=UzHtbjtT8hE,291360,2.0:161.0:52.0,138760.0,38:32:40
https://www.youtube.com/watch?v=UzHtbjtT8hE,291390,2.0:161.0:53.0,138759.0,38:32:39
https://www.youtube.com/watch?v=UzHtbjtT8hE,291420,2.0:161.0:54.0,138758.0,38:32:38
https://www.youtube.com/watch?v=UzHtbjtT8hE,291450,2.0:161.0:55.0,138757.0,38:32:37
https://www.youtube.com/watch?v=UzHtbjtT8hE,291480,2.0:161.0:56.0,138756.0,38:32:36
https://www.youtube.com/watch?v=UzHtbjtT8hE,291510,2.0:161.0:57.0,138755.0,38:32:35
https://www.youtube.com/watch?v=UzHtbjtT8hE,291540,2.0:161.0:58.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,291570,2.0:161.0:59.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,291600,2.0:162.0:0.0,138752.0,38:32:32
https://www.youtube.com/watch?v=UzHtbjtT8hE,291630,2.0:162.0:1.0,138750.0,38:32:30
https://www.youtube.com/watch?v=UzHtbjtT8hE,291660,2.0:162.0:2.0,138749.0,38:32:29
https://www.youtube.com/watch?v=UzHtbjtT8hE,291690,2.0:162.0:3.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,291720,2.0:162.0:4.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,291750,2.0:162.0:5.0,-1.0,
https://www.youtube.com/watch?v=UzHtbjtT8hE,291780,2.0:162.0:6.0,138745.0,38:32:25
https://www.youtube.com/watch?v=UzHtbjtT8hE,291810,2.0:162.0:7.0,138744.0,38:32:24
https://www.youtube.com/watch?v=UzHtbjtT8hE,291840,2.0:162.0:8.0,138743.0,38:32:23
https://www.youtube.com/watch?v=UzHtbjtT8hE,291870,2.0:162.0:9.0,138742.0,38:32:22
https://www.youtube.com/watch?v=UzHtbjtT8hE,291900,2.0:162.0:10.0,138741.0,38:32:21
https://www.youtube.com/watch?v=UzHtbjtT8hE,291930,2.0:162.0:11.0,138739.0,38:32:19
https://www.youtube.com/watch?v=UzHtbjtT8hE,291960,2.0:162.0:12.0,-1.0,
